"OTU"	"Sample"	"Abundance"	"perc_SWHC"	"soil_type"	"block"	"product_name"	"cog_access"	"cog_name"	"cog_function"	"cog_category"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"gene_id_4444029"	"IR_50_3"	0	"50"	"IR"	"3"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"IR_50_4"	0	"50"	"IR"	"4"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"IR_5_1"	0	"5"	"IR"	"1"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"IR_50_5"	0	"50"	"IR"	"5"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"IR_5_3"	0	"5"	"IR"	"3"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"DL_5_5"	0	"5"	"DL"	"5"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_50_5"	0	"50"	"IR"	"5"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_5_4"	0	"5"	"IR"	"4"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_5_2"	0	"5"	"IR"	"2"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_5_3"	0	"5"	"IR"	"3"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_5_5"	0	"5"	"IR"	"5"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4465442"	"IR_5_1"	0	"5"	"IR"	"1"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_50_2"	0	"50"	"IR"	"2"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"DL_50_5"	0	"50"	"DL"	"5"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_50_4"	0	"50"	"IR"	"4"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"DL_50_1"	0	"50"	"DL"	"1"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_5_2"	0	"5"	"IR"	"2"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_5_3"	0	"5"	"IR"	"3"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_5_4"	0	"5"	"IR"	"4"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4598001"	"IR_5_5"	0	"5"	"IR"	"5"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"IR_50_1"	0	"50"	"IR"	"1"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"IR_50_2"	0	"50"	"IR"	"2"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"DL_5_5"	0	"5"	"DL"	"5"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"IR_5_1"	0	"5"	"IR"	"1"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4649377"	"IR_5_5"	0	"5"	"IR"	"5"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_50_2"	0	"50"	"IR"	"2"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_5_4"	0	"5"	"IR"	"4"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_50_4"	0	"50"	"IR"	"4"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4700349"	"IR_50_1"	0	"50"	"IR"	"1"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"DL_5_5"	0	"5"	"DL"	"5"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_5_4"	0	"5"	"IR"	"4"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_5_1"	0	"5"	"IR"	"1"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_50_4"	0	"50"	"IR"	"4"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4744385"	"IR_50_5"	0	"50"	"IR"	"5"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4744385"	"IR_5_2"	0	"5"	"IR"	"2"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4744385"	"DL_50_5"	0	"50"	"DL"	"5"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4748768"	"IR_5_1"	0	"5"	"IR"	"1"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
"gene_id_4748768"	"IR_50_5"	0	"50"	"IR"	"5"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
"gene_id_4748768"	"IR_50_2"	0	"50"	"IR"	"2"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
"gene_id_4748768"	"IR_50_3"	0	"50"	"IR"	"3"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
"gene_id_4880942"	"IR_50_4"	0	"50"	"IR"	"4"	"pksL"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia gladioli"
"gene_id_4880942"	"DL_50_4"	0	"50"	"DL"	"4"	"pksL"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia gladioli"
"gene_id_4880942"	"IR_5_5"	0	"5"	"IR"	"5"	"pksL"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia gladioli"
"gene_id_4906225"	"DL_50_2"	0	"50"	"DL"	"2"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus opacus"
"gene_id_4906225"	"DL_5_3"	0	"5"	"DL"	"3"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus opacus"
"gene_id_4906225"	"DL_5_4"	0	"5"	"DL"	"4"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus opacus"
"gene_id_4913011"	"IR_50_3"	0	"50"	"IR"	"3"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Frankiaceae"	"Frankia"	"Frankia sp. EAN1pec"
"gene_id_4951779"	"DL_50_4"	0	"50"	"DL"	"4"	"parB, spo0J"	"COG1475"	"Spo0J"	"Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces leeuwenhoekii"
"gene_id_4951779"	"DL_5_5"	0	"5"	"DL"	"5"	"parB, spo0J"	"COG1475"	"Spo0J"	"Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces leeuwenhoekii"
"gene_id_4951779"	"DL_50_1"	0	"50"	"DL"	"1"	"parB, spo0J"	"COG1475"	"Spo0J"	"Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces leeuwenhoekii"
"gene_id_4951779"	"IR_5_4"	0	"5"	"IR"	"4"	"parB, spo0J"	"COG1475"	"Spo0J"	"Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces leeuwenhoekii"
"gene_id_5156646"	"IR_50_2"	0	"50"	"IR"	"2"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5156646"	"IR_50_4"	0	"50"	"IR"	"4"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5156646"	"DL_5_3"	0	"5"	"DL"	"3"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5156646"	"IR_5_5"	0	"5"	"IR"	"5"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5156646"	"IR_5_4"	0	"5"	"IR"	"4"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5156646"	"IR_50_1"	0	"50"	"IR"	"1"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5156646"	"IR_5_1"	0	"5"	"IR"	"1"	"COG3593"	"COG3593"	"COG3593"	"Predicted ATP-dependent endonuclease of the OLD family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"Corynebacterium efficiens"
"gene_id_5235149"	"IR_5_5"	0	"5"	"IR"	"5"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5235149"	"IR_5_2"	0	"5"	"IR"	"2"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5235149"	"IR_5_3"	0	"5"	"IR"	"3"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5235149"	"DL_50_2"	0	"50"	"DL"	"2"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5235149"	"IR_5_4"	0	"5"	"IR"	"4"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5235149"	"DL_5_5"	0	"5"	"DL"	"5"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5235149"	"DL_50_1"	0	"50"	"DL"	"1"	"fer"	"COG1141"	"Fer"	"Ferredoxin"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Jiangellaceae"	"Jiangella"	"Jiangella alkaliphila"
"gene_id_5238685"	"IR_5_5"	0	"5"	"IR"	"5"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5238685"	"DL_50_5"	0	"50"	"DL"	"5"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5238685"	"IR_5_3"	0	"5"	"IR"	"3"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5238685"	"IR_50_3"	0	"50"	"IR"	"3"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5238685"	"IR_5_4"	0	"5"	"IR"	"4"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5238685"	"IR_50_5"	0	"50"	"IR"	"5"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5238685"	"IR_50_1"	0	"50"	"IR"	"1"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium abscessus"
"gene_id_5392419"	"DL_50_2"	0	"50"	"DL"	"2"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_5392419"	"DL_5_1"	0	"5"	"DL"	"1"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_5392419"	"DL_50_5"	0	"50"	"DL"	"5"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_5392419"	"DL_5_4"	0	"5"	"DL"	"4"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_5392419"	"IR_50_1"	0	"50"	"IR"	"1"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_5435672"	"DL_50_2"	0	"50"	"DL"	"2"	"soxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"Singulisphaera acidiphila"
"gene_id_5435672"	"DL_50_1"	0	"50"	"DL"	"1"	"soxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"Singulisphaera acidiphila"
